lon,lat,SURF_ug_PM,CAS.All.Ad,Stato
12.576400000000000,43.352800000000002,7.767807960510250,6.039430618286130,Italia
12.707800000000001,42.951700000000002,7.787578105926510,6.210899353027340,Italia
10.791399999999999,44.539400000000001,13.164643287658700,8.924490928649902,Italia
12.666399999999999,42.743299999999998,8.547105789184570,6.353548049926760,Italia
10.453600000000000,43.868899999999996,10.205425262451200,7.158953666687010,Italia
11.368600000000001,45.714399999999998,18.232595443725600,10.087945938110400,Italia
16.245200000000001,39.313400000000001,9.736561775207520,7.655459880828860,Italia
12.313900000000000,45.429400000000001,16.700229644775401,10.708731651306200,Italia
10.622800000000000,44.700299999999999,20.301698684692401,11.152374267578100,Italia
12.618600000000001,43.317799999999998,7.755328178405760,5.970954895019530,Italia
8.405300000000000,40.831400000000002,6.730532646179200,6.290893554687500,Italia
12.737200000000000,42.739699999999999,7.149090290069580,5.801693916320800,Italia
12.205800000000000,43.133099999999999,9.557927131652830,6.954520702362060,Italia
10.905300000000000,43.940800000000003,13.122420310974100,8.450448036193849,Italia
8.551399999999999,40.710299999999997,7.824624538421630,6.612380027771000,Italia
12.136699999999999,42.737200000000001,8.599440574646000,6.410523891448970,Italia
16.234500000000001,38.390900000000002,8.926678657531740,8.755784988403320,Italia
16.579200000000000,38.918300000000002,8.823888778686520,7.471448421478270,Italia
12.521900000000000,42.534199999999998,10.936003684997599,7.500965595245360,Italia
17.114200000000000,39.068100000000001,7.691291332244870,7.004519939422610,Italia
16.295200000000001,38.959600000000002,8.655985832214363,7.424691200256350,Italia
